Date,Open,High,Low,Close,Volume,Barcount,Average
2023-12-29 05:00:00+00:00,4.147,4.147,4.147,4.147,1,1,4.147
2023-12-29 05:15:00+00:00,4.141,4.141,4.14,4.14,3,2,4.1403
2023-12-29 05:30:00+00:00,4.133,4.133,4.133,4.133,1,1,4.133
2023-12-29 05:45:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 06:00:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 06:15:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 06:30:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 06:45:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 07:00:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 07:15:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 07:30:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 07:45:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 08:00:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 08:15:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 08:30:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 08:45:00+00:00,4.133,4.133,4.133,4.133,0,0,4.133
2023-12-29 09:00:00+00:00,4.136,4.136,4.136,4.136,2,1,4.136
2023-12-29 09:15:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 09:30:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 09:45:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 10:00:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 10:15:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 10:30:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 10:45:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
2023-12-29 11:00:00+00:00,4.136,4.136,4.136,4.136,0,0,4.136
